Date,iRate_1D
8/24/00,8.06924E-05
8/25/00,8.09414E-05
8/28/00,8.10658E-05
8/29/00,8.09414E-05
8/30/00,8.10658E-05
8/31/00,8.09414E-05
9/1/00,8.04435E-05
9/5/00,8.04435E-05
9/6/00,7.96964E-05
9/7/00,7.95719E-05
9/8/00,7.88242E-05
9/11/00,7.84503E-05
9/12/00,7.8201E-05
9/13/00,7.8201E-05
9/14/00,7.88242E-05
9/15/00,7.88242E-05
9/18/00,7.89489E-05
9/19/00,7.91981E-05
9/20/00,7.90735E-05
9/21/00,7.90735E-05
9/22/00,7.90735E-05
9/25/00,7.93227E-05
9/26/00,7.93227E-05
9/27/00,7.95719E-05
9/28/00,8.01945E-05
9/29/00,7.99455E-05
10/2/00,8.04435E-05
10/3/00,8.007E-05
10/4/00,8.007E-05
10/5/00,8.01945E-05
10/6/00,8.007E-05
10/10/00,8.04435E-05
10/11/00,7.99455E-05
10/12/00,7.94472E-05
10/13/00,7.94472E-05
10/16/00,8.05679E-05
10/17/00,8.08169E-05
10/18/00,8.08169E-05
10/19/00,8.10658E-05
10/20/00,8.09414E-05
10/23/00,8.13146E-05
10/24/00,8.1439E-05
10/25/00,8.19365E-05
10/26/00,8.15634E-05
10/27/00,8.1439E-05
10/30/00,8.19365E-05
10/31/00,8.18121E-05
11/1/00,8.16877E-05
11/2/00,8.16877E-05
11/3/00,8.18121E-05
11/6/00,8.23094E-05
11/7/00,8.23094E-05
11/8/00,8.21851E-05
11/9/00,8.20608E-05
11/10/00,8.16877E-05
11/13/00,8.19365E-05
11/14/00,8.16877E-05
11/15/00,8.18121E-05
11/16/00,8.1439E-05
11/17/00,8.1439E-05
11/20/00,8.15634E-05
11/21/00,8.15634E-05
11/22/00,8.15634E-05
11/24/00,8.15634E-05
11/27/00,8.11901E-05
11/28/00,8.05679E-05
11/29/00,8.007E-05
11/30/00,7.96964E-05
12/1/00,7.99455E-05
12/4/00,7.89489E-05
12/5/00,7.80762E-05
12/6/00,7.8201E-05
12/7/00,7.84503E-05
12/8/00,7.8201E-05
12/11/00,7.80762E-05
12/12/00,7.78269E-05
12/13/00,7.78269E-05
12/14/00,7.78269E-05
12/15/00,7.73278E-05
12/18/00,7.64541E-05
12/19/00,7.62044E-05
12/20/00,7.483E-05
12/21/00,6.93181E-05
12/22/00,6.79366E-05
12/26/00,7.52049E-05
12/27/00,7.39546E-05
12/28/00,7.54549E-05
12/29/00,7.57048E-05
1/2/01,7.54549E-05
1/3/01,7.32039E-05
1/4/01,6.91926E-05
1/5/01,6.60503E-05
1/8/01,6.69309E-05
1/9/01,6.75595E-05
1/10/01,6.81878E-05
1/11/01,6.84391E-05
1/12/01,6.86903E-05
1/16/01,6.93181E-05
1/17/01,6.9067E-05
1/18/01,6.80622E-05
1/19/01,6.75595E-05
1/22/01,6.74338E-05
1/23/01,6.75595E-05
1/24/01,6.80622E-05
1/25/01,6.80622E-05
1/26/01,6.66794E-05
1/29/01,6.59245E-05
1/30/01,6.47913E-05
1/31/01,6.44133E-05
2/1/01,6.45393E-05
2/2/01,6.5295E-05
2/5/01,6.5295E-05
2/6/01,6.54209E-05
2/7/01,6.54209E-05
2/8/01,6.55468E-05
2/9/01,6.5295E-05
2/12/01,6.50431E-05
2/13/01,6.51691E-05
2/14/01,6.54209E-05
2/15/01,6.55468E-05
2/16/01,6.47913E-05
2/20/01,6.50431E-05
2/21/01,6.47913E-05
2/22/01,6.46653E-05
2/23/01,6.31528E-05
2/26/01,6.21434E-05
2/27/01,6.22697E-05
2/28/01,6.26482E-05
3/1/01,6.25221E-05
3/2/01,6.25221E-05
3/5/01,6.22697E-05
3/6/01,6.1891E-05
3/7/01,6.06281E-05
3/8/01,6.05017E-05
3/9/01,6.10071E-05
3/12/01,6.02489E-05
3/13/01,6.02489E-05
3/14/01,5.87313E-05
3/15/01,5.84782E-05
3/16/01,5.87313E-05
3/19/01,5.86048E-05
3/20/01,5.80985E-05
3/21/01,5.58178E-05
3/22/01,5.51836E-05
3/23/01,5.55641E-05
3/26/01,5.55641E-05
3/27/01,5.63249E-05
3/28/01,5.61981E-05
3/29/01,5.59446E-05
3/30/01,5.56909E-05
4/2/01,5.46759E-05
4/3/01,5.37871E-05
4/4/01,5.31519E-05
4/5/01,5.3279E-05
4/6/01,5.11172E-05
4/9/01,5.09899E-05
4/10/01,5.11172E-05
4/11/01,5.28977E-05
4/12/01,5.20078E-05
4/16/01,5.37871E-05
4/17/01,5.34061E-05
4/18/01,5.07354E-05
4/19/01,5.02261E-05
4/20/01,4.89519E-05
4/23/01,4.86969E-05
4/24/01,4.93342E-05
4/25/01,4.98439E-05
4/26/01,4.97165E-05
4/27/01,4.99713E-05
4/30/01,5.12444E-05
5/1/01,5.08626E-05
5/2/01,5.04807E-05
5/3/01,4.98439E-05
5/4/01,4.85694E-05
5/7/01,4.85694E-05
5/8/01,4.80592E-05
5/9/01,4.83144E-05
5/10/01,4.85694E-05
5/11/01,4.90794E-05
5/14/01,4.81868E-05
5/15/01,4.71661E-05
5/16/01,4.63999E-05
5/17/01,4.63999E-05
5/18/01,4.69107E-05
5/21/01,4.74213E-05
5/22/01,4.72936E-05
5/23/01,4.72936E-05
5/24/01,4.80592E-05
5/25/01,4.75489E-05
5/29/01,4.81868E-05
5/30/01,4.78041E-05
5/31/01,4.71661E-05
6/1/01,4.76765E-05
6/4/01,4.78041E-05
6/5/01,4.71661E-05
6/6/01,4.70384E-05
6/7/01,4.71661E-05
6/8/01,4.72936E-05
6/11/01,4.6783E-05
6/12/01,4.62722E-05
6/13/01,4.61444E-05
6/14/01,4.62722E-05
6/15/01,4.57612E-05
6/18/01,4.57612E-05
6/19/01,4.56334E-05
6/20/01,4.53778E-05
6/21/01,4.56334E-05
6/22/01,4.48663E-05
6/25/01,4.49943E-05
6/26/01,4.49943E-05
6/27/01,4.57612E-05
6/28/01,4.72936E-05
6/29/01,4.74213E-05
7/2/01,4.76765E-05
7/3/01,4.75489E-05
7/5/01,4.74213E-05
7/6/01,4.71661E-05
7/9/01,4.74213E-05
7/10/01,4.71661E-05
7/11/01,4.65277E-05
7/12/01,4.6783E-05
7/13/01,4.70384E-05
7/16/01,4.72936E-05
7/17/01,4.69107E-05
7/18/01,4.60167E-05
7/19/01,4.61444E-05
7/20/01,4.58889E-05
7/23/01,4.62722E-05
7/24/01,4.62722E-05
7/25/01,4.62722E-05
7/26/01,4.62722E-05
7/27/01,4.61444E-05
7/30/01,4.63999E-05
7/31/01,0.000143036
8/1/01,0.000142271
8/2/01,0.000142271
8/3/01,0.000141505
8/6/01,0.000141122
8/7/01,0.000141505
8/8/01,0.000140739
8/9/01,0.000140739
8/10/01,0.000139589
8/13/01,0.000139206
8/14/01,0.000138056
8/15/01,0.00013729
8/16/01,0.000135756
8/17/01,0.000134989
8/20/01,0.000135756
8/21/01,0.000134989
8/22/01,0.000134989
8/23/01,0.000136139
8/24/01,0.000136139
8/27/01,0.00013729
8/28/01,0.000137673
8/29/01,0.000135756
8/30/01,0.00013307
8/31/01,0.000132686
9/4/01,0.000133838
9/5/01,0.000136139
9/6/01,0.000134221
9/7/01,0.000132686
9/10/01,0.000132686
9/13/01,0.000106887
9/14/01,9.95398E-05
9/17/01,9.68296E-05
9/18/01,9.17916E-05
9/19/01,7.8585E-05
9/20/01,8.0141E-05
9/21/01,8.32511E-05
9/24/01,9.33424E-05
9/25/01,0.000101088
9/26/01,9.83785E-05
9/27/01,9.17916E-05
9/28/01,8.94642E-05
10/1/01,8.86881E-05
10/2/01,8.90761E-05
10/3/01,8.67472E-05
10/4/01,8.71354E-05
10/5/01,8.67472E-05
10/9/01,8.79118E-05
10/10/01,9.02401E-05
10/11/01,9.02401E-05
10/12/01,9.0628E-05
10/15/01,9.14038E-05
10/16/01,9.10159E-05
10/17/01,9.17916E-05
10/18/01,8.94642E-05
10/19/01,8.98521E-05
10/22/01,8.98521E-05
10/23/01,9.10159E-05
10/24/01,9.02401E-05
10/25/01,8.90761E-05
10/26/01,8.86881E-05
10/29/01,8.79118E-05
10/30/01,8.51937E-05
10/31/01,8.44168E-05
11/1/01,8.55821E-05
11/2/01,8.20851E-05
11/5/01,8.09187E-05
11/6/01,7.78067E-05
11/7/01,7.58605E-05
11/8/01,7.58605E-05
11/9/01,7.54712E-05
11/13/01,7.62498E-05
11/14/01,7.81958E-05
11/15/01,7.81958E-05
11/16/01,7.9363E-05
11/19/01,7.9363E-05
11/20/01,7.9363E-05
11/21/01,7.8585E-05
11/23/01,7.8585E-05
11/26/01,7.8585E-05
11/27/01,7.8974E-05
11/28/01,7.70283E-05
11/29/01,7.46923E-05
11/30/01,7.35238E-05
12/3/01,7.27446E-05
12/4/01,7.11857E-05
12/5/01,6.96261E-05
12/6/01,6.8066E-05
12/7/01,6.65053E-05
12/10/01,6.61151E-05
12/11/01,6.53344E-05
12/12/01,6.65053E-05
12/13/01,6.65053E-05
12/14/01,6.68955E-05
12/17/01,6.76759E-05
12/18/01,6.76759E-05
12/19/01,6.65053E-05
12/20/01,6.57248E-05
12/21/01,6.57248E-05
12/24/01,6.53344E-05
12/26/01,6.96261E-05
12/27/01,6.88461E-05
12/28/01,6.8066E-05
12/31/01,6.61151E-05
1/2/02,6.8066E-05
1/3/02,6.8066E-05
1/4/02,6.76759E-05
1/7/02,6.68955E-05
1/8/02,6.68955E-05
1/9/02,6.61151E-05
1/10/02,6.53344E-05
1/11/02,6.37726E-05
1/14/02,6.37726E-05
1/15/02,6.45535E-05
1/16/02,6.37726E-05
1/17/02,6.29914E-05
1/18/02,6.26009E-05
1/22/02,6.57248E-05
1/23/02,6.68955E-05
1/24/02,6.65053E-05
1/25/02,6.65053E-05
1/28/02,6.72858E-05
1/29/02,6.76759E-05
1/30/02,6.68955E-05
1/31/02,6.65053E-05
2/1/02,6.65053E-05
2/4/02,6.68955E-05
2/5/02,6.84561E-05
2/6/02,6.8066E-05
2/7/02,6.72858E-05
2/8/02,6.65053E-05
2/11/02,6.8066E-05
2/12/02,6.92362E-05
2/13/02,6.88461E-05
2/14/02,6.88461E-05
2/15/02,6.76759E-05
2/19/02,6.8066E-05
2/20/02,6.88461E-05
2/21/02,6.92362E-05
2/22/02,6.88461E-05
2/25/02,6.92362E-05
2/26/02,7.00161E-05
2/27/02,6.96261E-05
2/28/02,6.92362E-05
3/1/02,7.00161E-05
3/4/02,6.96261E-05
3/5/02,7.00161E-05
3/6/02,6.96261E-05
3/7/02,6.96261E-05
3/8/02,6.96261E-05
3/11/02,7.07958E-05
3/12/02,7.15754E-05
3/13/02,7.07958E-05
3/14/02,7.04059E-05
3/15/02,7.04059E-05
3/18/02,6.96261E-05
3/19/02,7.11857E-05
3/20/02,7.04059E-05
3/21/02,7.00161E-05
3/22/02,7.00161E-05
3/25/02,7.00161E-05
3/26/02,7.15754E-05
3/27/02,6.96261E-05
3/28/02,6.92362E-05
4/1/02,7.04059E-05
4/2/02,7.04059E-05
4/3/02,6.96261E-05
4/4/02,6.96261E-05
4/5/02,6.92362E-05
4/8/02,6.92362E-05
4/9/02,6.8066E-05
4/10/02,6.76759E-05
4/11/02,6.76759E-05
4/12/02,6.72858E-05
4/15/02,6.72858E-05
4/16/02,6.72858E-05
4/17/02,6.72858E-05
4/18/02,6.68955E-05
4/19/02,6.65053E-05
4/22/02,6.57248E-05
4/23/02,6.61151E-05
4/24/02,6.57248E-05
4/25/02,6.61151E-05
4/26/02,6.61151E-05
4/29/02,6.8066E-05
4/30/02,6.96261E-05
5/1/02,6.92362E-05
5/2/02,6.84561E-05
5/3/02,6.8066E-05
5/6/02,6.84561E-05
5/7/02,6.96261E-05
5/8/02,6.92362E-05
5/9/02,6.84561E-05
5/10/02,6.8066E-05
5/13/02,6.96261E-05
5/14/02,7.00161E-05
5/15/02,6.92362E-05
5/16/02,6.84561E-05
5/17/02,6.8066E-05
5/20/02,6.8066E-05
5/21/02,6.8066E-05
5/22/02,6.76759E-05
5/23/02,6.8066E-05
5/24/02,6.72858E-05
5/28/02,6.8066E-05
5/29/02,6.8066E-05
5/30/02,6.8066E-05
5/31/02,6.76759E-05
6/3/02,6.76759E-05
6/4/02,6.8066E-05
6/5/02,6.88461E-05
6/6/02,6.84561E-05
6/7/02,6.84561E-05
6/10/02,6.88461E-05
6/11/02,6.88461E-05
6/12/02,6.84561E-05
6/13/02,6.72858E-05
6/14/02,6.72858E-05
6/17/02,6.68955E-05
6/18/02,6.68955E-05
6/19/02,6.65053E-05
6/20/02,6.61151E-05
6/21/02,6.61151E-05
6/24/02,6.53344E-05
6/25/02,6.84561E-05
6/26/02,6.76759E-05
6/27/02,6.68955E-05
6/28/02,6.65053E-05
7/1/02,6.72858E-05
7/2/02,6.76759E-05
7/3/02,6.72858E-05
7/5/02,6.72858E-05
7/8/02,6.8066E-05
7/9/02,6.76759E-05
7/10/02,6.8066E-05
7/11/02,6.76759E-05
7/12/02,6.72858E-05
7/15/02,6.72858E-05
7/16/02,6.84561E-05
7/17/02,6.76759E-05
7/18/02,6.76759E-05
7/19/02,6.72858E-05
7/22/02,6.72858E-05
7/23/02,6.8066E-05
7/24/02,6.68955E-05
7/25/02,6.72858E-05
7/26/02,6.72858E-05
7/29/02,6.8066E-05
7/30/02,6.8066E-05
7/31/02,6.8066E-05
8/1/02,6.68955E-05
8/2/02,6.53344E-05
8/5/02,6.61151E-05
8/6/02,6.72858E-05
8/7/02,6.53344E-05
8/8/02,6.57248E-05
8/9/02,6.53344E-05
8/12/02,6.61151E-05
8/13/02,6.61151E-05
8/14/02,6.61151E-05
8/15/02,6.53344E-05
8/16/02,6.53344E-05
8/19/02,6.57248E-05
8/20/02,6.65053E-05
8/21/02,6.61151E-05
8/22/02,6.53344E-05
8/23/02,6.53344E-05
8/26/02,6.61151E-05
8/27/02,6.65053E-05
8/28/02,6.72858E-05
8/29/02,6.72858E-05
8/30/02,6.68955E-05
9/3/02,6.65053E-05
9/4/02,6.65053E-05
9/5/02,6.53344E-05
9/6/02,6.61151E-05
9/9/02,6.68955E-05
9/10/02,6.76759E-05
9/11/02,6.72858E-05
9/12/02,6.68955E-05
9/13/02,6.61151E-05
9/16/02,6.65053E-05
9/17/02,6.68955E-05
9/18/02,6.68955E-05
9/19/02,6.45535E-05
9/20/02,6.45535E-05
9/23/02,6.49439E-05
9/24/02,6.61151E-05
9/25/02,6.57248E-05
9/26/02,6.53344E-05
9/27/02,6.41631E-05
9/30/02,6.29914E-05
10/1/02,6.41631E-05
10/2/02,6.3382E-05
10/3/02,6.22102E-05
10/4/02,6.29914E-05
10/7/02,6.3382E-05
10/8/02,6.37726E-05
10/9/02,6.29914E-05
10/10/02,6.26009E-05
10/11/02,6.26009E-05
10/15/02,6.53344E-05
10/16/02,6.53344E-05
10/17/02,6.53344E-05
10/18/02,6.53344E-05
10/21/02,6.65053E-05
10/22/02,6.72858E-05
10/23/02,6.61151E-05
10/24/02,6.45535E-05
10/25/02,6.41631E-05
10/28/02,6.26009E-05
10/29/02,6.22102E-05
10/30/02,6.14287E-05
10/31/02,5.83015E-05
11/1/02,5.6737E-05
11/4/02,5.6737E-05
11/5/02,5.6737E-05
11/6/02,4.89049E-05
11/7/02,4.73367E-05
11/8/02,4.69446E-05
11/12/02,4.73367E-05
11/13/02,4.81209E-05
11/14/02,4.81209E-05
11/15/02,4.8513E-05
11/18/02,4.89049E-05
11/19/02,4.8513E-05
11/20/02,4.81209E-05
11/21/02,4.8513E-05
11/22/02,4.8513E-05
11/25/02,4.89049E-05
11/26/02,5.00807E-05
11/27/02,5.04726E-05
11/29/02,4.92969E-05
12/2/02,4.96888E-05
12/3/02,4.8513E-05
12/4/02,4.8513E-05
12/5/02,4.8513E-05
12/6/02,4.8513E-05
12/9/02,4.89049E-05
12/10/02,4.8513E-05
12/11/02,4.8513E-05
12/12/02,4.73367E-05
12/13/02,4.73367E-05
12/16/02,4.73367E-05
12/17/02,4.81209E-05
12/18/02,4.73367E-05
12/19/02,4.69446E-05
12/20/02,4.65524E-05
12/23/02,4.53756E-05
12/24/02,4.61601E-05
12/26/02,4.49832E-05
12/27/02,4.22357E-05
12/30/02,4.53756E-05
12/31/02,4.73367E-05
1/2/03,4.65524E-05
1/3/03,4.65524E-05
1/6/03,4.61601E-05
1/7/03,4.61601E-05
1/8/03,4.61601E-05
1/9/03,4.65524E-05
1/10/03,4.61601E-05
1/13/03,4.61601E-05
1/14/03,4.65524E-05
1/15/03,4.61601E-05
1/16/03,4.61601E-05
1/17/03,4.61601E-05
1/21/03,4.61601E-05
1/22/03,4.61601E-05
1/23/03,4.57678E-05
1/24/03,4.49832E-05
1/27/03,4.53756E-05
1/28/03,4.69446E-05
1/29/03,4.65524E-05
1/30/03,4.61601E-05
1/31/03,4.61601E-05
2/3/03,4.57678E-05
2/4/03,4.65524E-05
2/5/03,4.65524E-05
2/6/03,4.61601E-05
2/7/03,4.61601E-05
2/10/03,4.61601E-05
2/11/03,4.69446E-05
2/12/03,4.65524E-05
2/13/03,4.65524E-05
2/14/03,4.69446E-05
2/18/03,4.69446E-05
2/19/03,4.69446E-05
2/20/03,4.69446E-05
2/21/03,4.73367E-05
2/24/03,4.77289E-05
2/25/03,4.92969E-05
2/26/03,4.96888E-05
2/27/03,4.89049E-05
2/28/03,4.77289E-05
3/3/03,4.73367E-05
3/4/03,4.8513E-05
3/5/03,4.77289E-05
3/6/03,4.73367E-05
3/7/03,4.57678E-05
3/10/03,4.45908E-05
3/11/03,4.53756E-05
3/12/03,4.53756E-05
3/13/03,4.53756E-05
3/14/03,4.49832E-05
3/17/03,4.57678E-05
3/18/03,4.69446E-05
3/19/03,4.69446E-05
3/20/03,4.69446E-05
3/21/03,4.65524E-05
3/24/03,4.65524E-05
3/25/03,4.77289E-05
3/26/03,4.69446E-05
3/27/03,4.65524E-05
3/28/03,4.53756E-05
3/31/03,4.57678E-05
4/1/03,4.61601E-05
4/2/03,4.61601E-05
4/3/03,4.61601E-05
4/4/03,4.61601E-05
4/7/03,4.69446E-05
4/8/03,4.69446E-05
4/9/03,4.61601E-05
4/10/03,4.65524E-05
4/11/03,4.65524E-05
4/14/03,4.69446E-05
4/15/03,4.61601E-05
4/16/03,4.53756E-05
4/17/03,4.49832E-05
4/21/03,4.49832E-05
4/22/03,4.49832E-05
4/23/03,4.49832E-05
4/24/03,4.45908E-05
4/25/03,4.45908E-05
4/28/03,4.45908E-05
4/29/03,4.49832E-05
4/30/03,4.45908E-05
5/1/03,4.30208E-05
5/2/03,4.22357E-05
5/5/03,4.26282E-05
5/6/03,4.30208E-05
5/7/03,4.26282E-05
5/8/03,4.1843E-05
5/9/03,4.22357E-05
5/12/03,4.22357E-05
5/13/03,4.02719E-05
5/14/03,3.75211E-05
5/15/03,3.87003E-05
5/16/03,3.87003E-05
5/19/03,3.98791E-05
5/20/03,4.02719E-05
5/21/03,4.49832E-05
5/22/03,4.45908E-05
5/23/03,4.49832E-05
5/27/03,4.53756E-05
5/28/03,4.77289E-05
5/29/03,4.65524E-05
5/30/03,4.57678E-05
6/2/03,4.61601E-05
6/3/03,4.61601E-05
6/4/03,4.53756E-05
6/5/03,4.41984E-05
6/6/03,4.49832E-05
6/9/03,4.49832E-05
6/10/03,4.34134E-05
6/11/03,4.22357E-05
6/12/03,4.02719E-05
6/13/03,3.63417E-05
6/16/03,3.67349E-05
6/17/03,3.67349E-05
6/18/03,3.55552E-05
6/19/03,3.28011E-05
6/20/03,3.20139E-05
6/23/03,3.28011E-05
6/24/03,3.24075E-05
6/25/03,3.63417E-05
6/26/03,3.39817E-05
6/27/03,3.16202E-05
6/30/03,3.20139E-05
7/1/03,3.51618E-05
7/2/03,3.43751E-05
7/3/03,3.43751E-05
7/7/03,3.55552E-05
7/8/03,3.63417E-05
7/9/03,3.55552E-05
7/10/03,3.51618E-05
7/11/03,3.51618E-05
7/14/03,3.47685E-05
7/15/03,3.47685E-05
7/16/03,3.35882E-05
7/17/03,3.31947E-05
7/18/03,3.31947E-05
7/21/03,3.39817E-05
7/22/03,3.51618E-05
7/23/03,3.55552E-05
7/24/03,3.59484E-05
7/25/03,3.63417E-05
7/28/03,3.83073E-05
7/29/03,3.90933E-05
7/30/03,3.7128E-05
7/31/03,3.59484E-05
8/1/03,3.59484E-05
8/4/03,3.59484E-05
8/5/03,3.67349E-05
8/6/03,3.63417E-05
8/7/03,3.59484E-05
8/8/03,3.59484E-05
8/11/03,3.63417E-05
8/12/03,3.67349E-05
8/13/03,3.75211E-05
8/14/03,3.79143E-05
8/15/03,3.63417E-05
8/18/03,3.83073E-05
8/19/03,3.79143E-05
8/20/03,3.7128E-05
8/21/03,3.75211E-05
8/22/03,3.79143E-05
8/25/03,3.83073E-05
8/26/03,3.98791E-05
8/27/03,3.94862E-05
8/28/03,3.90933E-05
8/29/03,3.87003E-05
9/2/03,3.87003E-05
9/3/03,3.87003E-05
9/4/03,3.79143E-05
9/5/03,3.75211E-05
9/8/03,3.75211E-05
9/9/03,3.75211E-05
9/10/03,3.7128E-05
9/11/03,3.67349E-05
9/12/03,3.59484E-05
9/15/03,3.59484E-05
9/16/03,3.59484E-05
9/17/03,3.55552E-05
9/18/03,3.51618E-05
9/19/03,3.47685E-05
9/22/03,3.47685E-05
9/23/03,3.51618E-05
9/24/03,3.51618E-05
9/25/03,3.47685E-05
9/26/03,3.43751E-05
9/29/03,3.43751E-05
9/30/03,3.43751E-05
10/1/03,3.47685E-05
10/2/03,3.39817E-05
10/3/03,3.43751E-05
10/6/03,3.43751E-05
10/7/03,3.35882E-05
10/8/03,3.47685E-05
10/9/03,3.55552E-05
10/10/03,3.51618E-05
10/14/03,3.51618E-05
10/15/03,3.55552E-05
10/16/03,3.55552E-05
10/17/03,3.55552E-05
10/20/03,3.55552E-05
10/21/03,3.63417E-05
10/22/03,3.63417E-05
10/23/03,3.63417E-05
10/24/03,3.63417E-05
10/27/03,3.75211E-05
10/28/03,3.87003E-05
10/29/03,3.87003E-05
10/30/03,3.83073E-05
10/31/03,3.79143E-05
11/3/03,3.83073E-05
11/4/03,3.83073E-05
11/5/03,3.79143E-05
11/6/03,3.75211E-05
11/7/03,3.75211E-05
11/10/03,3.63417E-05
11/12/03,3.63417E-05
11/13/03,3.59484E-05
11/14/03,3.63417E-05
11/17/03,3.67349E-05
11/18/03,3.75211E-05
11/19/03,3.7128E-05
11/20/03,3.67349E-05
11/21/03,3.67349E-05
11/24/03,3.7128E-05
11/25/03,3.83073E-05
11/26/03,3.83073E-05
11/28/03,3.79143E-05
12/1/03,3.79143E-05
12/2/03,3.79143E-05
12/3/03,3.79143E-05
12/4/03,3.7128E-05
12/5/03,3.67349E-05
12/8/03,3.7128E-05
12/9/03,3.67349E-05
12/10/03,3.63417E-05
12/11/03,3.43751E-05
12/12/03,3.47685E-05
12/15/03,3.43751E-05
12/16/03,3.47685E-05
12/17/03,3.35882E-05
12/18/03,3.39817E-05
12/19/03,3.43751E-05
12/22/03,3.47685E-05
12/23/03,3.51618E-05
12/24/03,3.43751E-05
12/26/03,3.00452E-05
12/29/03,3.12265E-05
12/30/03,3.47685E-05
12/31/03,3.55552E-05
1/2/04,3.47685E-05
1/5/04,3.47685E-05
1/6/04,3.47685E-05
1/7/04,3.47685E-05
1/8/04,3.43751E-05
1/9/04,3.43751E-05
1/12/04,3.47685E-05
1/13/04,3.39817E-05
1/14/04,3.35882E-05
1/15/04,3.24075E-05
1/16/04,3.16202E-05
1/20/04,3.16202E-05
1/21/04,3.24075E-05
1/22/04,2.92574E-05
1/23/04,3.12265E-05
1/26/04,3.24075E-05
1/27/04,3.51618E-05
1/28/04,3.51618E-05
1/29/04,3.43751E-05
1/30/04,3.35882E-05
2/2/04,3.43751E-05
2/3/04,3.67349E-05
2/4/04,3.59484E-05
2/5/04,3.51618E-05
2/6/04,3.51618E-05
2/9/04,3.51618E-05
2/10/04,3.59484E-05
2/11/04,3.51618E-05
2/12/04,3.55552E-05
2/13/04,3.55552E-05
2/17/04,3.55552E-05
2/18/04,3.67349E-05
2/19/04,3.67349E-05
2/20/04,3.67349E-05
2/23/04,3.75211E-05
2/24/04,3.83073E-05
2/25/04,3.79143E-05
2/26/04,3.83073E-05
2/27/04,3.75211E-05
3/1/04,3.83073E-05
3/2/04,3.87003E-05
3/3/04,3.83073E-05
3/4/04,3.83073E-05
3/5/04,3.75211E-05
3/8/04,3.75211E-05
3/9/04,3.87003E-05
3/10/04,3.83073E-05
3/11/04,3.79143E-05
3/12/04,3.79143E-05
3/15/04,3.7128E-05
3/16/04,3.83073E-05
3/17/04,3.7128E-05
3/18/04,3.67349E-05
3/19/04,3.67349E-05
3/22/04,3.7128E-05
3/23/04,3.79143E-05
3/24/04,3.75211E-05
3/25/04,3.75211E-05
3/26/04,3.7128E-05
3/29/04,3.75211E-05
3/30/04,3.83073E-05
3/31/04,3.79143E-05
4/1/04,3.75211E-05
4/2/04,3.67349E-05
4/5/04,3.7128E-05
4/6/04,3.7128E-05
4/7/04,3.7128E-05
4/8/04,3.67349E-05
4/12/04,3.63417E-05
4/13/04,3.59484E-05
4/14/04,3.63417E-05
4/15/04,3.63417E-05
4/16/04,3.59484E-05
4/19/04,3.63417E-05
4/20/04,3.67349E-05
4/21/04,3.67349E-05
4/22/04,3.20139E-05
4/23/04,3.43751E-05
4/26/04,3.47685E-05
4/27/04,3.59484E-05
4/28/04,3.43751E-05
4/29/04,3.35882E-05
4/30/04,3.28011E-05
5/3/04,3.28011E-05
5/4/04,3.67349E-05
5/5/04,3.55552E-05
5/6/04,3.51618E-05
5/7/04,3.55552E-05
5/10/04,3.51618E-05
5/11/04,3.59484E-05
5/12/04,3.55552E-05
5/13/04,3.47685E-05
5/14/04,3.43751E-05
5/17/04,3.55552E-05
5/18/04,3.59484E-05
5/19/04,3.59484E-05
5/20/04,3.55552E-05
5/21/04,3.59484E-05
5/24/04,3.63417E-05
5/25/04,3.75211E-05
5/26/04,3.7128E-05
5/27/04,3.7128E-05
5/28/04,3.7128E-05
6/1/04,3.83073E-05
6/2/04,3.83073E-05
6/3/04,3.79143E-05
6/4/04,3.79143E-05
6/7/04,3.83073E-05
6/8/04,4.06648E-05
6/9/04,4.06648E-05
6/10/04,4.02719E-05
6/14/04,4.22357E-05
6/15/04,4.30208E-05
6/16/04,4.14503E-05
6/17/04,4.02719E-05
6/18/04,4.06648E-05
6/21/04,4.10576E-05
6/22/04,4.26282E-05
6/23/04,4.26282E-05
6/24/04,4.34134E-05
6/25/04,4.34134E-05
6/28/04,4.41984E-05
6/29/04,4.69446E-05
6/30/04,4.61601E-05
7/1/04,3.98791E-05
7/2/04,4.22357E-05
7/6/04,4.38059E-05
7/7/04,4.57678E-05
7/8/04,4.49832E-05
7/9/04,4.49832E-05
7/12/04,4.57678E-05
7/13/04,4.69446E-05
7/14/04,4.61601E-05
7/15/04,4.53756E-05
7/16/04,4.53756E-05
7/19/04,4.57678E-05
7/20/04,4.81209E-05
7/21/04,4.77289E-05
7/22/04,4.77289E-05
7/23/04,4.8513E-05
7/26/04,5.08644E-05
7/27/04,5.32145E-05
7/28/04,5.20396E-05
7/29/04,5.08644E-05
7/30/04,5.00807E-05
8/2/04,5.04726E-05
8/3/04,5.39975E-05
8/4/04,5.28229E-05
8/5/04,5.28229E-05
8/6/04,5.3606E-05
8/9/04,5.51718E-05
8/10/04,5.59544E-05
8/11/04,5.51718E-05
8/12/04,5.16479E-05
8/13/04,5.20396E-05
8/16/04,5.3606E-05
8/17/04,5.4389E-05
8/18/04,5.39975E-05
8/19/04,5.32145E-05
8/20/04,5.28229E-05
8/23/04,5.24313E-05
8/24/04,5.47804E-05
8/25/04,5.4389E-05
8/26/04,5.51718E-05
8/27/04,5.63457E-05
8/30/04,5.71281E-05
8/31/04,5.71281E-05
9/1/04,5.63457E-05
